20983413.027,21094882.152,20982370.579,20981847.966,20981329.504,20980808.418,20980288.54,20979769.087,20979248.548,20978726.956,20978205.015,20977682.91,20977161.716,20976642.2,20976120.779,20975601.057,20975081.3,20974561.222,20974041.245,20973521.33,20973001.379,20972481.267,20971961.199,20971440.976,20970920.748,20970400.233,20969879.585,20969358.986,20968838.654,20968318.315,20967797.528,20967276.253,20966755.045,20966233.769,20965712.325,20965190.79,20964669.431,20964147.956,20963626.298,20963104.925,20962583.335,20962061.921,20961540.252,20961018.056,20960496.23,20959973.795,20959452.941,20958931.789,20958408.543,20957885.345,20957363.287,20956841.33,20956319.452,20955797.254,20955275.867,20954753.283,20954230.944,20953708.295,20953185.675,20952663.233,20952140.646,20951617.972,20951095.153,20950572.424,20950050.009,20949527.939,20949005.571,20948483.308,20947961.172,20947439.097,20946917.119,20946395.113,20945873.198,20945351.391,20944829.8,20944307.472,20943785.452,20943263.496,20942741.713,20942220.388,20941699.064,20941177.571,20940656.049,20940134.331,20939612.78,20939091.187,20938569.94,20938048.652,20937527.182,20937005.781,20936484.297,20935962.683,20935441.054,20934919.976,20934399.028,20933877.992,20933356.796,20932835.466,20932313.991,20931792.308,20931270.704,20930748.819,20930226.973
21095250.531,18762437.193,21094513.684,21094146.274,21093778.898,21093411.506,21093043.069,21092676.324,21092309.24,21091942.169,21091575.035,21091207.672,21090840.463,21090473.328,21090105.977,21089738.569,21089371.445,21089004.181,21088636.836,21088269.859,21087902.493,21087535.544,21087168.894,21086802.59,21086436.496,21086070.662,21085704.815,21085339.141,21084973.628,21084608.078,21084241.979,21083875.676,21083509.392,21083142.998,21082776.43,21082409.752,21082043.425,21081676.944,21081310.384,21080943.951,21080577.689,21080211.575,21079845.145,21079479.105,21079112.951,21078746.377,21078379.749,21078013.354,21077647.341,21077281.532,21076915.89,21076550.394,21076185.428,21075820.069,21075455.611,21075089.918,21074724.339,21074358.31,21073992.009,21073627.568,21073262.283,21072895.46,21072529.951,21072162.852,21071797.957,21071432.383,21071066.173,21070699.947,21070333.749,21069967.768,21069601.731,18788840.62,21068871.021,18789601.622,18789982.518,18790362.946,18790743.437,18791123.839,18791504.516,18791885.361,18792266.104,18792646.79,18793027.397,18793407.891,18793788.184,18794168.653,18794549.384,18794930.324,18795311.159,18795692.162,18796073.16,18796454.388,18796835.649,18797217.228,18797598.896,18797980.802,21060139.947,21059754.597,18799127.349,18799509.643,18799892.232,21058306.57,21057933.795
18762064.239,18249776.576,18762809.795,18763182.729,18763556.091,18763929.631,18764303.012,18764676.776,18765050.615,18765424.499,18765798.53,18766172.311,18766546.227,18766920.404,18767294.763,18767669.309,18768044.435,18768419.635,18768795.12,18769170.641,18769546.14,18769921.964,18770298.253,18770674.664,18771051.564,18771428.859,18771806.181,18772183.85,18772561.849,18772939.829,18773317.279,18773694.422,18774071.816,18774449.131,18774826.381,18775203.732,18775581.432,18775958.943,18776336.403,18776714.224,18777092.345,18777470.365,18777848.337,18778226.289,18778604.614,18778982.566,18779360.463,18779738.299,18780116.582,18780495.012,18780873.541,18781252.451,18781631.711,18782010.701,18782390.44,18782769.314,18783148.232,18783527.216,18783906.193,18784285.525,18784664.608,18785043.577,18785422.773,18785802.092,18786181.609,18786561.161,18786940.757,18787320.389,18787700.321,18788080.266,18788460.449,18232915.297,18789221.097,18232436.662,18232197.662,18231958.079,18231718.717,18231479.358,18231240.333,18231001.758,18230763.149,18230524.562,18230286.066,18230047.251,18229808.337,18229571.389,20966351.576,18229101.06,18228863.554,18228625.953,18228389.596,20963655.044,18227915.485,18227674.848,20962037.967,18227208.568,18798362.864,18798745.075,18226501.006,18226264.956,18226028.704,18800275.268,18800658.71
18250018.927,18702713.715,18249534.105,18249292.062,18249050.258,18248808.433,18248566.574,18248325.1,18248083.351,18247841.674,18247599.746,18247357.488,18247115.575,18246874.138,18246632.793,18246391.603,18246150.537,18245909.301,18245668.19,18245427.217,18245186.119,18244945.084,18244704.143,18244463.362,18244222.556,18243981.734,18243740.791,18243500.199,18243259.797,18243019.328,18242778.33,18242537.017,18242295.645,18242054.392,18241812.942,18241571.589,18241330.619,18241089.475,18240848.261,18240607.173,18240366.472,18240125.638,18239884.744,18239643.923,18239403.225,18239162.407,18238921.673,18238680.817,18238440.144,18238199.569,18237958.907,18237718.546,18237478.465,18237238.183,18236998.565,18236757.903,18236517.422,18236276.907,18236036.484,18235796.358,18235555.904,18235315.215,18235074.781,18234834.568,18234594.301,18234354.315,18234114.152,18233874.218,18233634.433,18233394.656,18233154.872,18735612.308,18232675.918,18736557.09,18737030.518,20972242.239,20971705.291,18738445.055,18738915.798,18739390.066,18739883.108,20969007.793,20968470.404,20967947.952,20967417.771,20966885.818,22145845.606,20965808.878,20965267.615,20964729.559,20964192.7,22142695.815,20963113.724,20962575.078,22140809.234,20961496.013,18226971.874,18747972.006,18748450.39,18748927.857,20958810.298,18749882.021,20957726.634
18702245.682,21012043.261,18703181.644,18703649.963,18704118.696,18704587.454,18705056.069,18705525.038,18705993.87,18706462.752,18706931.414,18707399.838,18707868.496,18708337.774,18708807.078,18709276.448,18709745.949,18710215.057,18710684.381,18711153.814,18711623.107,18712092.567,18712562.269,18713032.043,18713501.8,18713971.423,18714441.05,18714910.825,18715381.134,18715850.168,18716319.383,18716788.63,18717258.102,18717728.407,18718197.754,18718666.854,18719136.579,18719606.063,18720075.574,18720545.416,18721015.343,18721485.425,18721956.9,18722426.739,18722898.782,18723367.069,18723846.655,18724323.846,18724795.312,20986230.699,18725740.356,20985155.965,18726677.401,18727150.473,18727618.993,18728080.832,18728546.857,18729014.383,18729485.797,18729956.021,18730427.534,18730898.041,18731369.051,18731840.323,18732311.496,18732782.827,18733254.035,18733725.418,18734196.953,18734668.674,18735140.485,20974397.373,18736084.472,20973320.486,20972782.247,22152752.969,22152124.88,20971163.015,20970624.505,20970086.416,20969546.248,22148984.889,22148360.274,22147735.02,22147114.792,22146478.381,21176804.133,22145212.164,22144580.041,22143951.055,22143323.278,21175751.578,22142066.372,22141437.958,21175120.244,22140180.506,20960958.548,20960417.035,20959883.398,20959348.233,22137038.799,20958270.986,22135783.991
22199913.8,21194771.93,21011503.08,21010967.023,22197386.87,22196755.713,21009349.189,21008811.479,21008273.8,21007735.734,21007197.453,21006658.91,21006123.866,21005583.426,21005045.398,21004511.519,21003972.067,21003439.781,21002895.316,21002351.681,21001811.8,21001277.077,21000739.359,21000206.579,20999667.787,20999134.137,20998588.331,20998051.983,20997521.148,20996983.45,20996445.495,20995908.515,20995372.357,20994838.748,20994306.711,20993773.319,20993240.601,20992704.998,20992160.788,20991628.088,20991096.815,20990572.661,20990020.951,20989465.293,20988927.082,20988384.74,20987844.011,20987305.768,20986768.115,22169082.46,20985692.565,22167826.149,20984618.687,20984081.155,20983544.862,20983007.452,20982470.132,20981933.428,20981394.008,20980857.428,20980321.688,20979781.817,20979243.871,20978705.086,20978166.749,20977630.43,20977089.65,20976550.437,20976012.438,20975473.52,20974934.912,22155263.759,20973858.951,22154008.384,22153380.961,21179117.359,21178907.001,22151496.637,22150868.713,22150242.308,22149611.221,21177856.366,21177645.995,21177435.55,21177225.041,21177014.472,19752941.386,21176593.883,21176383.423,21176172.907,21175962.269,19752017.809,21175540.833,21175330.527,19751464.193,21174909.945,22139551.894,22138923.463,22138295.057,22137666.702,21173857.5,22136411.229,21173436.531
21194947.5,19768611.874,22198651.404,22198023.757,19768064.918,19767882.376,22196124.498,22195495.291,22194862.772,22194232.811,22193602.486,22192972.057,22192338.768,22191705.628,22191074.031,22190445.778,22189818.712,22189190.08,22188557.646,22187928.845,22187301.624,22186672.1,22186041.258,22185412.667,22184784.564,22184156.694,22183528.856,22182901.377,22182274.208,22181646.991,22181019.37,22180391.26,22179763.216,22179135.196,22178506.769,22177878.585,22177250.663,22176622.323,22175993.789,22175365.629,22174737.668,22174109.755,22173481.555,22172853.109,22172225.012,22171596.534,22170967.858,22170339.124,22169710.893,21184604.536,22168454.172,21184182.199,22167198.437,22166570.533,22165943.28,22165315.139,22164686.897,22164058.648,22163430.271,22162802.042,22162174.316,22161546.291,22160915.942,22160287.18,22159659.499,22159032.634,22158403.683,22157775.634,22157147.706,22156519.729,22155891.642,21179960.647,22154636.014,21179537.909,21179327.973,19754983.764,19754795.651,21178696.458,21178486.272,21178276.33,21178066.467,19753866.061,19753685.152,19753496.034,19753310.877,19753126.652,18279604.826,19752756.975,19752572.181,19752387.491,19752202.737,18277062.227,19751832.924,19751648.515,18275539.137,19751279.758,21174699.56,21174489.096,21174278.586,21174067.998,19750355.737,21173646.95,19749985.121
19768792.958,18323079.675,21194572.405,21194370.225,18321533.613,18321018.95,19767699.75,19767518.073,19767336.499,19767151.401,19766962.545,19766767.381,21192489.335,19766394.24,19766210.587,19766027.544,21191644.89,21191441.242,19765481.718,19765299.391,21190805.837,21190582.905,21190370.73,21190166.65,21189944.23,21189739.923,21189526.436,21189312.66,21189101.09,19763472.135,21188679.462,21188467.329,21188257.08,21188043.898,21187831.902,21187620.522,21187409.055,21187193.768,21186957.533,21186716.882,21186503.074,21186292.324,21186081.02,21185870.788,21185659.651,21185448.876,21185238.005,21185026.883,21184815.947,19759788.258,21184393.122,19759418.425,21183971.454,21183760.245,21183549.748,21183338.177,21183126.765,21182915.204,21182703.772,21182492.554,21182281.147,21182069.476,21181857.831,21181646.922,21181433.811,21181221.153,21181012.543,21180801.73,21180590.192,21180381.489,21180168.122,19755721.488,21179749.215,19755354.441,19755169.985,18285206.643,18284697.416,19754611.281,19754420.837,19754236.267,19754055.628,18282150.98,18281641.758,18281132.496,18280623.09,18280113.669,18795102.603,18279096.092,18278587.325,18278078.886,18277570.43,18795967.189,18276554.203,18276046.502,18796486.541,18275032.052,19751095.216,19750910.474,19750725.639,19750540.691,18272500.902,19750170.446,18271488.843
18323595.424,18780909.141,19768430.245,19768247.112,18781391.734,18781553.097,18320503.873,18319989.086,18319474.401,18318959.759,18318445.195,18317930.417,19766577.299,18316906.271,18316392.27,18315877.205,19765846.405,19765664.058,18314343.073,18313822.86,19765117.041,19764934.416,19764751.966,19764569.408,19764386.576,19764203.605,19764020.639,19763837.678,19763654.927,18308692.065,19763288.794,19763104.977,19762921.121,19762737.247,19762553.148,19762368.968,19762185.142,19762001.025,19761816.872,19761632.661,19761448.612,19761264.57,19761080.263,19760895.752,19760711.43,19760527.165,19760342.784,19760158.094,19759973.407,18298460.208,19759603.313,18297439.493,19759234.136,19759049.203,19758864.877,19758679.368,19758493.949,19758308.352,19758122.806,19757937.575,19757751.994,19757566.108,19757380.261,19757194.527,19757007.646,19756826.854,19756637.531,19756452.173,19756271.532,19756090.496,19755903.948,18287243.09,19755540.236,18286224.869,18285716.015,18793214.443,18793384.724,18284187.873,18283678.526,18283169.411,18282660.306,18794245.189,18794415.292,18794587.046,18794758.165,18794931.039,19038156.358,18795275.888,18795447.603,18795620.349,18795794.637,19041100.44,18796139.609,18796313.445,19042868.031,18796660.594,18274525.079,18274018.29,18273511.959,18273008.088,18797524.949,18271991.336,18797869.54
18780748.849,18988275.09,18322563.781,18322048.523,18990022.966,18990604.057,18781714.29,18781875.951,18782037.473,18782199.335,18782361.067,18782522.369,18317414.811,18782846.381,18783008.544,18783170.974,18315366.278,18314848.651,18783658.362,18783821.063,18313306.011,18312794.462,18312278.874,18311760.872,18311245.04,18310734.546,18310225.959,18309715.115,18309202.715,18785456.792,18308180.048,18307668.125,18307156.197,18306644.185,18306132.036,18305620.027,18305108.296,18304596.478,18304084.643,18303572.924,18303061.51,18302550.233,18302038.856,18301527.497,18301016.337,18300504.63,18299993.021,18299481.742,18298970.742,18788751.869,18297949.728,18789087.131,18296929.706,18296419.709,18295910.548,18295400.392,18294890.418,18294380.27,18293870.36,18293360.649,18292850.727,18292340.593,18291830.847,18291321.21,18290811.549,18290301.653,18289791.66,18289281.748,18288772.015,18288262.308,18287752.695,18792523.877,18286733.913,18792871.154,18793043.848,19031678.691,19032267.602,18793555.44,18793730.103,18793902.025,18794073.069,19035212.743,19035801.413,19036390.129,19036978.696,19037567.323,19354890.596,19038745.196,19039333.924,19039922.792,19040511.666,19354224.052,19041689.554,19042278.835,19353826.063,19043457.382,18796834.41,18797009.865,18797182.614,18797352.902,19046406.665,18797696.411,19047588.111
18987692.529,19366781.38,18781069.559,18781230.424,19366334.085,19366186.793,18991190.357,18991773.166,18992357.778,18992940.706,18993522.569,18994102.099,18782684.128,18995272.746,18995858.981,18996441.265,18783333.579,18783495.819,18998194.643,18998779.788,18783983.942,18784147.02,18784310.34,18784473.813,18784637.335,18784800.85,18784964.607,18785128.391,18785292.597,19004644.995,18785620.658,18785784.398,18785948.238,18786112.188,18786275.951,18786439.907,18786604.315,18786768.499,18786932.799,18787097.368,18787262.284,18787427.45,18787592.392,18787757.67,18787923.096,18788088.389,18788253.903,18788419.626,18788585.614,19016384.853,18788918.315,19017559.872,18789254.387,18789422.453,18789592.162,18789767.563,18789950.632,18790122.278,18790292.444,18790464.85,18790633.94,18790804.341,18790973.764,18791144.865,18791317.108,18791488.063,18791659.617,18791832.977,18792006.76,18792177.929,18792350.12,19029322.147,18792697.688,19030500.244,19031089.722,19356368.647,19356233.422,19032856.396,19033445.367,19034034.523,19034623.683,19355560.702,19355426.374,19355292.188,19355158.042,19355024.087,22219465.332,19354757.056,19354623.618,19354490.507,19354357.337,22219040.949,19354090.972,19353958.386,22218786.868,19353693.946,19044047.3,19044636.998,19045226.672,19045816.5,19353034.074,19046997.267,19352770.697
19366925.248,22226718.031,18988857.365,18989440.059,25118753.982,22226399.787,19366052.086,25117536.574,25117131.14,25116724.625,19365505.998,22225389.968,18994689.468,25115109.592,19364934.346,22225570.331,18997025.21,18997609.422,22225314.776,25112674.366,18999365.034,18999950.538,19000536.406,19001122.624,19001709.155,19002295.981,19002882.893,19003470.07,19004057.387,25108642.332,19005232.126,19005818.761,19006405.448,19006992.116,19007578.643,19008165.372,19008752.383,19009339.283,19009926.108,19010513.171,19011100.517,19011687.73,19012274.752,19012861.773,19013449.045,19014036.183,19014623.181,19015210.185,19015797.492,19359947.871,19016972.188,19359668.938,19018147.852,19018735.651,19019324.223,19019911.836,19020499.592,19021087.214,19021675.021,19022263.12,19022851.047,19023438.711,19024026.46,19024614.337,19025202.565,19025790.802,19026379.101,19026967.406,19027555.96,19028144.576,19028733.237,19356910.755,19029911.223,19356639.508,19356504.257,22220397.578,22220312.596,19356098.316,19355963.558,19355829.111,19355694.9,22219889.501,22219804.543,22219719.457,22219634.695,22219549.926,25085526.629,22219380.675,22219295.764,22219210.967,22219125.896,25083510.114,22218956.059,22218871.332,25082278.493,22218702.432,19353561.81,19353429.656,19353297.652,19353165.777,22218279.037,19352902.105,22218110.332
22226796.331,25119982.276,19366630.707,19366484.225,22222222.231,25118348.571,25117940.795,22223580.619,22224032.712,22224485.559,25116320.135,24568540.074,19365220.205,22226294.026,22225650.319,25114300.446,22225489.014,22225402.204,25113082.681,22229010.154,25112265.439,19363953.177,25111462.529,25111057.063,25110652.533,25110248.158,25109843.953,25109440.323,25109054.715,22233553.075,19362670.893,19362507.397,19362351.212,19362198.024,19362055.132,19361911.195,19361769.956,19361628.862,19361487.914,19361347.401,19361207.075,19361066.814,19360926.718,19360786.467,19360646.584,19360506.815,19360367.057,19360227.226,19360087.586,22222625.98,19359808.162,22222450.666,19359530.002,19359390.948,19359252.633,19359113.456,19358974.432,19358835.404,19358696.627,19358558.246,19358419.863,19358281.369,19358143.015,19358004.874,19357867.265,19357730.004,19357592.922,19357456.195,19357319.564,19357183.179,19357046.968,22220736.714,19356774.96,22220567.244,22220482.616,25089992.574,25089584.345,22220227.74,22220143.277,22220059.063,22219974.27,25087528.523,25087133.74,25086744.609,25086340.014,25085932.343,22259479.724,25085123.663,25084713.072,25084318.497,25083913.981,22261754.783,25083089.669,25082684.728,22263121.626,25081873.963,22218617.977,22218533.523,22218448.814,22218364.036,22265858.402,22218194.28,25079019.696
